path,source_SeriesInstanceUID,PatientID,SOPInstanceUID,NumberOfFrames,temporal_type,decode_ok,decode_error,pixel_array_shape,pixel_dtype,representative_frame_index,frame_height,frame_width,aspect_ratio,pixel_min,pixel_max,pixel_mean,pixel_std,p01,p99,robust_dynamic_range,zero_fraction,wide_layout_candidate,preview_path
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.220748569346780728189812285101,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,24.80169105529785,34.947959899902344,0.0,140.69300842285156,140.69300842285156,0.3935970052083333,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.220748569346780728189812285101__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000005.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.290843675317567939913315922103,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,33.6574592590332,53.19243621826172,0.0,198.00001525878903,198.00001525878903,0.5596354166666667,False,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.290843675317567939913315922103__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000006.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.224065723090980284518340787376,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,19.02669906616211,32.48469543457031,0.0,139.47898864746094,139.47898864746094,0.4379264322916666,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.224065723090980284518340787376__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000007.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.653244030270326249107273118140,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,28.561189651489254,49.5034065246582,0.0,197.0,197.0,0.5487196180555556,False,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.653244030270326249107273118140__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000008.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.328245655127806687970023070168,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,22.41922378540039,32.617332458496094,0.0,138.0,138.0,0.4027322048611111,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.328245655127806687970023070168__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000009.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.221053474882690594252857173849,183,multi_frame_cine,True,,"(183, 421, 760, 3)",uint8,91,421,760,1.8052,0.0,254.5439910888672,17.719449996948242,31.18462181091309,0.0,138.52125549316406,138.52125549316406,0.4797287160895112,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.221053474882690594252857173849__f0091.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000010.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.196696946597460746577121604669,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,28.01296615600586,48.91648864746094,0.0,195.0,195.0,0.5597569444444445,False,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.196696946597460746577121604669__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000011.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.161629755817131478567702807571,128,multi_frame_cine,True,,"(128, 421, 760, 3)",uint8,64,421,760,1.8052,0.0,254.5439910888672,21.690410614013672,32.9526481628418,0.0,141.0,141.0,0.4310538817352169,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.161629755817131478567702807571__f0064.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356/00000012.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.127201590790554274361285212356,LiverUS-84,1.3.6.1.4.1.14519.5.2.1.1188.2803.263455779661540720751355306465,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,22.492082595825195,32.94561767578125,0.0,138.0,138.0,0.39962890625,True,qc/week2_preview_frames/LiverUS-84__1.3.6.1.4.1.14519.5.2.1.1188.2803.263455779661540720751355306465__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.319681681194089319031151200058,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,23.692873001098636,42.94872283935547,0.0,140.0,140.0,0.6730349392361111,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.319681681194089319031151200058__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.110375803002446521691281303541,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,32.27851104736328,52.96098327636719,0.0,183.0,183.0,0.5572645399305556,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.110375803002446521691281303541__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.465578398311226763783503880521,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,31.233551025390625,52.20268630981445,0.0,180.00001525878906,180.00001525878906,0.5679047309027778,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.465578398311226763783503880521__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.211230260111557665459361326950,55,multi_frame_cine,True,,"(55, 649, 1170, 3)",uint8,27,649,1170,1.8028,0.0,255.0,28.475414276123047,47.40075302124024,0.0,184.0,184.0,0.4228161668839635,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.211230260111557665459361326950__f0027.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000005.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.653982330626323160285325016388,51,multi_frame_cine,True,,"(51, 649, 1170, 3)",uint8,25,649,1170,1.8028,0.0,255.0,28.230113983154297,45.33906936645508,0.0,173.0,173.0,0.4218890337534405,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.653982330626323160285325016388__f0025.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000006.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.404025041677522847405554151595,56,multi_frame_cine,True,,"(56, 649, 1170, 3)",uint8,28,649,1170,1.8028,0.0,255.0,30.15610694885254,47.431617736816406,0.0,185.0,185.0,0.4229952721478145,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.404025041677522847405554151595__f0028.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000007.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.106245391029333761844905610070,54,multi_frame_cine,True,,"(54, 649, 1170, 3)",uint8,27,649,1170,1.8028,0.0,255.0,27.6898193359375,45.69936752319336,0.0,178.0,178.0,0.4247863247863248,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.106245391029333761844905610070__f0027.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000008.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.783873740592354103564726437959,49,multi_frame_cine,True,,"(49, 649, 1170, 3)",uint8,24,649,1170,1.8028,0.0,255.0,27.963422775268555,44.11496353149414,0.0,171.0,171.0,0.4221076475313763,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.783873740592354103564726437959__f0024.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000009.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.287557979482235632374489533501,59,multi_frame_cine,True,,"(59, 649, 1170, 3)",uint8,29,649,1170,1.8028,0.0,255.0,29.280460357666016,44.52610397338867,0.0,174.0,174.0,0.4261085430576956,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.287557979482235632374489533501__f0029.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632/00000010.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.145540260846979766323096521632,LiverUS-73,1.3.6.1.4.1.14519.5.2.1.1188.2803.238715994915705742505275672670,51,multi_frame_cine,True,,"(51, 649, 1170, 3)",uint8,25,649,1170,1.8028,0.0,255.0,29.74335479736328,45.55831527709961,0.0,175.0,175.0,0.4219377609208117,True,qc/week2_preview_frames/LiverUS-73__1.3.6.1.4.1.14519.5.2.1.1188.2803.238715994915705742505275672670__f0025.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093,LiverUS-107,1.3.6.1.4.1.14519.5.2.1.1188.2803.257112558031668676307949982706,38,multi_frame_cine,True,,"(38, 649, 1170, 3)",uint8,19,649,1170,1.8028,0.0,255.0,34.30328750610352,53.07093811035156,0.0,199.0,199.0,0.4210409176510871,True,qc/week2_preview_frames/LiverUS-107__1.3.6.1.4.1.14519.5.2.1.1188.2803.257112558031668676307949982706__f0019.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093,LiverUS-107,1.3.6.1.4.1.14519.5.2.1.1188.2803.319487205479975788770257808429,41,multi_frame_cine,True,,"(41, 649, 1170, 3)",uint8,20,649,1170,1.8028,0.0,255.0,35.78506851196289,52.93045425415039,0.0,206.0,206.0,0.3914371880473575,True,qc/week2_preview_frames/LiverUS-107__1.3.6.1.4.1.14519.5.2.1.1188.2803.319487205479975788770257808429__f0020.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.156377778121234083968073390093,LiverUS-107,1.3.6.1.4.1.14519.5.2.1.1188.2803.170606117732393633701989208437,35,multi_frame_cine,True,,"(35, 649, 1170, 3)",uint8,17,649,1170,1.8028,0.0,255.0,34.792633056640625,53.103546142578125,0.0,198.00001525878903,198.00001525878903,0.4174693479778225,True,qc/week2_preview_frames/LiverUS-107__1.3.6.1.4.1.14519.5.2.1.1188.2803.170606117732393633701989208437__f0017.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.882251008761286979951086309109,45,multi_frame_cine,True,,"(45, 649, 1170, 3)",uint8,22,649,1170,1.8028,0.0,255.0,21.21943664550781,43.25456237792969,0.0,185.9999847412109,185.9999847412109,0.6800218613777936,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.882251008761286979951086309109__f0022.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.115983880429854003610588808815,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,14.192245483398438,29.667800903320312,0.0,134.0,134.0,0.7401139322916667,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.115983880429854003610588808815__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.134527043347699943950303338946,39,multi_frame_cine,True,,"(39, 649, 1170, 3)",uint8,19,649,1170,1.8028,0.0,255.0,19.195262908935547,39.875732421875,0.0,163.0,163.0,0.6970974411652378,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.134527043347699943950303338946__f0019.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.198752724433749675700150539340,53,multi_frame_cine,True,,"(53, 649, 1170, 3)",uint8,26,649,1170,1.8028,0.0,255.0,22.569494247436523,43.85117721557617,0.0,185.9999847412109,185.9999847412109,0.642786403803353,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.198752724433749675700150539340__f0026.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000005.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.162204071602572566360146655435,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,25.06521415710449,51.26494598388672,0.0,190.0,190.0,0.7555490451388889,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.162204071602572566360146655435__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000006.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.188984691729175898200951040695,51,multi_frame_cine,True,,"(51, 649, 1170, 3)",uint8,25,649,1170,1.8028,0.0,255.0,21.37765884399414,42.061668395996094,0.0,173.0,173.0,0.6588163249180198,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.188984691729175898200951040695__f0025.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000007.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.190406271339549987189077128002,36,multi_frame_cine,True,,"(36, 649, 1170, 3)",uint8,18,649,1170,1.8028,0.0,255.0,19.803377151489254,40.70762634277344,0.0,165.0,165.0,0.7058248719265668,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.190406271339549987189077128002__f0018.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000008.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.876311479981824246819105328846,61,multi_frame_cine,True,,"(61, 649, 1170, 3)",uint8,30,649,1170,1.8028,0.0,255.0,23.67582130432129,43.04291534423828,0.0,178.0,178.0,0.6087076765042867,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.876311479981824246819105328846__f0030.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000009.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.109742571170363204197772319224,62,multi_frame_cine,True,,"(62, 649, 1170, 3)",uint8,31,649,1170,1.8028,0.0,255.0,19.327953338623047,38.90827941894531,0.0,153.0,153.0,0.6908471942370248,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.109742571170363204197772319224__f0031.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000010.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.182437475530060176343168315115,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,24.392580032348636,50.71833038330078,0.0,188.0,188.0,0.7674891493055556,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.182437475530060176343168315115__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289/00000011.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.215326651705313776483552994289,LiverUS-118,1.3.6.1.4.1.14519.5.2.1.1188.2803.488139736088450151586896154822,1,single_frame,True,,"(720, 1280, 3)",uint8,0,720,1280,1.7778,0.0,255.0,21.939023971557617,47.73545837402344,0.0,201.0,201.0,0.7708767361111111,True,qc/week2_preview_frames/LiverUS-118__1.3.6.1.4.1.14519.5.2.1.1188.2803.488139736088450151586896154822__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.174969253745619419973025180448,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,14.735821723937988,32.81924057006836,0.0,148.3260040283203,148.3260040283203,0.6958437400361356,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.174969253745619419973025180448__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.205915123539142653265160601357,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,17.89142417907715,34.92692565917969,0.0,142.78199768066406,142.78199768066406,0.6397677755340632,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.205915123539142653265160601357__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.623361580928781461412796395560,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,14.95778751373291,33.147216796875,0.0,150.0,150.0,0.7053977574662557,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.623361580928781461412796395560__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.104368106480902013437534892930,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,19.4267635345459,36.50312805175781,0.0,153.79901123046875,153.79901123046875,0.6287298065681795,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.104368106480902013437534892930__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000005.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.400752153753618596994100055289,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,16.26027488708496,33.44383239746094,0.0,142.78199768066406,142.78199768066406,0.6788507014560528,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.400752153753618596994100055289__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000006.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.188887581457587487980392861293,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,15.814687728881836,34.237098693847656,0.0,162.0,162.0,0.6972818577957275,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.188887581457587487980392861293__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000007.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.315028650748298491022038673371,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,19.48052215576172,36.22822570800781,0.0,153.38600158691406,153.38600158691406,0.6220792592198958,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.315028650748298491022038673371__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000008.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.314163905756042815784969932028,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,18.138206481933597,35.51980209350586,0.0,150.09800720214844,150.09800720214844,0.6510574981400786,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.314163905756042815784969932028__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000009.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.489436202180127004301616460439,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,17.760540008544922,35.9910888671875,0.0,153.79901123046875,153.79901123046875,0.6779891593155489,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.489436202180127004301616460439__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000010.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.247473207960009937257373748673,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,15.745112419128418,33.12186813354492,0.0,147.99998474121094,147.99998474121094,0.6678034328834095,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.247473207960009937257373748673__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000011.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.192509664697680703314456766223,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,19.62338256835937,36.89365768432617,0.0,153.79901123046875,153.79901123046875,0.6330773727282389,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.192509664697680703314456766223__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000012.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.908001251556266698713160573550,1,single_frame,True,,"(970, 1552)",uint8,0,970,1552,1.6,0.0,255.0,19.02729797363281,39.20882034301758,0.0,163.0,163.0,0.7146515304495695,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.908001251556266698713160573550__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000013.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.128751311624269700442125394179,249,multi_frame_cine,True,,"(249, 899, 1442, 3)",uint8,124,899,1442,1.604,0.0,255.0,17.45310401916504,35.973731994628906,0.0,164.0,164.0,0.6176187442049187,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.128751311624269700442125394179__f0124.png
